Team,Round,teamRound,EXP,ELO
CHO,54,4,0.45540247576184306,985.4575573226908
CHI,54,5,0.544597524238157,999.1025467043643
DEN,55,4,0.5229974388637638,999.9917348727452
LAL,55,4,0.4770025611362362,968.7361124185812
IND,56,4,0.4323928439341614,985.4498588096352
DET,56,4,0.5676071560658386,1014.5541755567327
SAC,57,4,0.48928959056348825,984.5395199477452
MEM,57,5,0.5107104094365117,1007.6402802186249
ORL,58,4,0.4997491180255764,984.7359961029063
NOP,58,4,0.5002508819744236,968.9022985457168
TOR,59,4,0.5224951764302131,1030.9137327664753
DAL,59,4,0.47750482356978685,999.9917694261223
IND,60,5,0.49057470573379075,993.6006635178945
BOS,60,4,0.5094252942662093,983.8491952917407
BRK,61,5,0.4214253904065451,961.6380325769795
ATL,61,6,0.5785746095934549,1030.179114332776
GSW,62,5,0.4989553126757459,1038.570823991144
LAC,62,5,0.5010446873242541,1023.263318157487
NYK,63,5,0.47727171618635156,992.3636525410184
CLE,63,5,0.5227282838136483,1023.440468001896
ORL,64,5,0.4984843762777528,976.7602460824622
HOU,64,5,0.5015156237222472,993.7649125797597
MIL,65,5,0.5122493846587604,992.8816877803913
PHI,65,4,0.48775061534123965,968.7602203264864
UTA,66,4,0.5111812492865965,999.6286484210237
POR,66,5,0.4888187507134035,1008.2156250919658
SAC,67,5,0.47676751789242894,976.9112396614664
PHO,67,5,0.523232482107571,1008.3230153151738
WAS,68,4,0.48743009298886764,1015.464811718656
SAS,68,5,0.5125699070111324,1007.7988814878219
TOR,69,5,0.5240248342733886,1038.529335418101
OKC,69,5,0.4759751657266114,1006.5910998965078
CHO,70,5,0.4790957800233695,993.7920248423169
DAL,70,5,0.5209042199766305,991.6573019064963
MEM,71,6,0.49917201292642227,999.6535280118021
POR,71,6,0.5008279870735778,1016.2023772987885
MIN,72,4,0.5111999513874744,999.2569798346043
MIA,72,5,0.4888000486125255,1007.8315529090653
CHI,73,6,0.4892247742061101,1007.2749503170666
OKC,73,6,0.5107752257938899,998.4186962838055
DEN,74,5,0.5005225232167813,991.9833745012767
UTA,74,5,0.4994774767832187,1007.6370087924922
NOP,75,5,0.4127186922086795,962.298799470378
ATL,75,7,0.5872813077913205,1036.782613408115
GSW,76,6,0.5666457771850478,1045.5044915561832
DEN,76,6,0.4333542228149522,985.0497069362374
PHO,77,6,0.491033600911728,1000.4664777005862
DET,77,5,0.508966399088272,1022.4107131713204
HOU,78,6,0.5242353785669966,1001.3771465226877
SAC,78,6,0.47576462143300335,969.2990057185384
BRK,79,6,0.48978646292073746,953.8014491702477
LAL,79,5,0.5102135370792625,976.5726958253131
IND,80,6,0.4795315492834903,1001.9281587293586
MIA,80,6,0.5204684507165097,999.5040576976012
MIL,81,6,0.5007455120849278,1000.8697595870325
NYK,81,6,0.4992544879150722,984.3755807343772
CLE,82,6,0.5780478685894926,1030.1917021044642
PHI,82,5,0.42195213141050736,962.0089862239183
ORL,83,6,0.41203201153954283,986.1677338978295
TOR,83,6,0.5879679884604572,1029.1218476027336
BOS,84,5,0.4546266389930138,992.5751690678525
WAS,84,5,0.5453733610069862,1006.7388379425443
BRK,85,7,0.43267462889007624,946.8786551080065
MIL,85,7,0.5673253711099238,1007.7925536492737
SAS,86,6,0.5201465735294606,1015.4765363113505
CHO,86,6,0.47985342647053936,986.1143700187882
GSW,87,7,0.6079430355250875,1051.777402987782
SAC,87,7,0.3920569644749124,963.0260942869398
HOU,88,7,0.4685448626687861,1009.8804287199871
LAC,88,6,0.531455137331214,1014.7600359601876
MEM,89,7,0.48851286927599585,991.8373221033862
UTA,89,6,0.5114871307240041,1015.4532147009081
MIN,90,5,0.48846326091657866,1007.441567659939
CHI,90,7,0.5115367390834212,999.0903624917319
DAL,91,6,0.5421500071465096,998.9829017921521
NOP,91,6,0.45784999285349043,954.9731995847221
ORL,92,7,0.5347113071453072,993.6123529835046
PHI,92,6,0.46528869285469276,954.5643671382433
WAS,93,6,0.4568709780726678,999.4289022933816
ATL,93,8,0.5431290219273323,1044.0925490572777
DET,94,6,0.5089335627052923,1030.2677761680357
POR,94,7,0.49106643729470767,1008.3453143020732
IND,95,7,0.45941497799011205,994.5775190815168
CLE,95,7,0.540585022009888,1037.542341752306
LAL,96,6,0.4887726335271679,968.7523336888784
NYK,96,7,0.5112273664728321,992.1959428708119
OKC,97,7,0.4970530397723457,1006.465847647448
PHO,97,7,0.5029469602276543,992.4193263369438
TOR,98,7,0.5425204766840572,1020.4415199757887
MIA,98,7,0.45747952331594277,1008.1843853245462
PHI,99,7,0.4362704581470638,947.5840398078902
CHI,99,8,0.5637295418529362,1006.0706898220849
GSW,100,8,0.5309153538364083,1059.2827573263994
DET,100,7,0.4690846461635918,1022.7624218294181
LAC,101,7,0.5329406545578452,1022.232985487262
MEM,101,8,0.4670593454421549,984.3643725763118
MIN,102,6,0.44744978215400116,1016.2823711454749
ATL,102,9,0.5525502178459988,1035.2517455717416
ORL,103,8,0.4986110179045145,985.6345766970323
IND,103,8,0.5013889820954854,1002.5552953679891
DEN,104,7,0.46652507571810947,993.5853057247476
POR,104,8,0.5334749242818904,999.809715513563
SAC,105,8,0.42508598733657144,956.2247184895547
SAS,105,7,0.5749140126634286,1022.2779121087357
BOS,106,6,0.478114416255507,1000.9253384077643
MIL,106,8,0.521885583744493,999.4423843093618
MIN,107,7,0.5433064613772212,1007.5894677634394
CHO,107,7,0.45669353862277884,994.8072734008238
NOP,108,7,0.43700153090863353,963.981175090184
DAL,108,7,0.5629984690913665,989.9749262866902
MIA,109,8,0.5565048785792213,1015.2803072672787
LAL,109,7,0.44349512142077874,961.6564117461459
NYK,110,8,0.4594406632878111,1000.844892258207
TOR,110,8,0.5405593367121889,1011.7925705883936
OKC,111,8,0.5101255938751206,1014.303838145446
WAS,111,7,0.48987440612487937,991.5909117953836
UTA,112,7,0.4682539530208121,1007.9611514525751
CLE,112,8,0.5317460469791879,1045.0344050006388
BRK,113,8,0.41031402654769816,956.3136306832433
HOU,113,8,0.5896859734523018,1000.4454531447502
DET,114,8,0.5946017194229126,1013.2487943186516
SAC,114,9,0.4053982805770874,965.7383460003213
MEM,115,9,0.39382432804964523,978.0631833275174
GSW,115,9,0.6061756719503547,1065.5839465751937
IND,116,9,0.5023456794154778,1010.5177644973414
BOS,116,7,0.49765432058452214,992.962869278412
DAL,117,8,0.45370985803725067,998.7155685580942
LAC,117,8,0.5462901419627494,1013.492343215858
LAL,118,8,0.4655473291038401,954.2076544804844
ORL,118,9,0.5344526708961599,993.0833339626938
MIL,119,9,0.5084282152500228,991.3075328653615
DEN,119,8,0.4915717847499772,1001.720157168748
ATL,120,10,0.6011517507503303,1041.6333175597363
NOP,120,8,0.3988482492496696,957.5996031021893
CHO,121,8,0.49131204253510563,1002.946280720262
NYK,121,9,0.5086879574648944,992.7058849387687
POR,122,9,0.4677106650913239,992.3263448721018
SAS,122,8,0.532289334908676,1029.7612827501969
TOR,123,9,0.5913657074474967,1018.3307192692337
PHI,123,8,0.4086342925525033,941.0458911270501
GSW,124,10,0.5826941566950652,1072.2608400680726
MIN,124,8,0.4173058433049348,1000.9125742705604
LAC,125,9,0.5302893754507934,1005.0077132086453
PHO,125,8,0.4697106245492067,1000.9039563441564
UTA,126,8,0.4894684459517618,1000.1296563173469
MIA,126,9,0.5105315540482382,1023.1118024025069
BOS,127,8,0.4304121915306708,1002.0762742139212
ATL,127,11,0.5695878084693292,1032.519912624227
BRK,128,9,0.48644007022907004,948.5305895595782
SAC,128,10,0.51355992977093,973.5213871239864
CHI,129,9,0.5044962649353285,1013.9987495831197
CHO,129,9,0.4955037350646715,995.0182209592273
CLE,130,9,0.5747424826419103,1051.8385252783683
NYK,130,10,0.4252575173580897,985.9017646610392
HOU,131,9,0.49816556167870774,992.4748041578908
DEN,131,9,0.5018344383212922,1009.6908061556073
DAL,132,9,0.5637039433686759,1005.6963054641953
LAL,132,9,0.43629605663132404,947.2269175743833
MIN,133,9,0.4861805406593082,993.1336856200115
IND,133,10,0.5138194593406918,1018.2966531478903
NOP,134,9,0.41348029477391396,950.9839183858068
TOR,134,10,0.5865197052260861,1024.9464039856164
OKC,135,9,0.6038915620640692,1020.6415731524208
PHI,135,9,0.39610843793593076,934.7081561200753
POR,136,10,0.5205148160710031,983.9981078149658
MEM,136,10,0.4794851839289968,986.3914203846534
ORL,137,10,0.4898609170779242,1001.245559289447
UTA,137,9,0.5101390829220758,991.9674309905937
GSW,138,11,0.6708978223823479,1077.5264749099551
BRK,138,10,0.32910217761765215,943.2649547176958
CLE,139,10,0.5862402996918606,1042.4586804832984
MIL,139,10,0.4137597003081394,1000.6873776604313
HOU,140,10,0.4809819095660347,984.7790936048343
DAL,140,10,0.5190180904339652,1013.3920160172519
DEN,141,10,0.5126425980238601,1001.4885245872256
PHO,141,9,0.48735740197613986,1009.1062379125382
DET,142,9,0.5118576453482563,1005.0590719930794
LAC,142,10,0.48814235465174377,1013.1974355342174
WAS,143,8,0.48610942058168677,999.8131610660766
ORL,143,11,0.5138905794183132,993.0233100187539
SAS,144,9,0.6334787096475523,1035.625623395836
PHI,144,10,0.3665212903524477,928.8438154744362
BOS,145,9,0.4733077872672066,1010.5033496176459
OKC,145,10,0.5266922127327934,1012.2144977486962
LAL,146,10,0.4175330745990578,956.5463883807984
DET,146,10,0.5824669254009421,995.7396011866643
MEM,147,11,0.49029831816555824,994.5466472940045
MIN,147,10,0.5097016818344418,984.9784587106604
NYK,148,11,0.5500823134970957,993.1004476450858
NOP,148,10,0.44991768650290426,943.7852354017602
CHO,149,10,0.51585390135812,1002.7645585374974
POR,149,11,0.48414609864187985,976.2517702366957
SAC,150,11,0.4265291994932406,982.6969199320946
TOR,150,11,0.5734708005067594,1015.7708711775082
ATL,151,12,0.558096128875501,1023.5903745622189
UTA,151,10,0.441903871124499,1000.8969690526017
BOS,152,10,0.5369526803731423,1017.9121067316756
HOU,152,11,0.4630473196268577,977.3703364908046
DAL,153,11,0.6193283909438329,1019.4827617621505
PHI,153,11,0.38067160905616715,922.7530697295375
CHI,154,10,0.4938151350535362,1022.097707422263
IND,154,11,0.5061848649464639,1010.1976953087469
LAL,155,11,0.42493207905130786,949.7474751159774
PHO,155,10,0.5750679209486921,1015.9051511773591
MEM,156,12,0.4745958134697267,1002.9531142784889
OKC,156,11,0.5254041865302734,1003.8080307642118
SAS,157,10,0.5846236604101386,1042.2716448292738
POR,157,12,0.4153763395898615,969.6057488032579
ATL,158,13,0.6135810649658433,1013.7730775227654
BRK,158,11,0.38641893503415664,953.0822517571493
CHO,159,11,0.5139041878220029,994.5420915323454
NYK,159,12,0.48609581217799713,1001.3229146502377
DET,160,11,0.4331681672437363,1004.8089105107646
CLE,160,11,0.5668318327562637,1033.3893711591982
DEN,161,11,0.582286507276696,1008.1719404707984
NOP,161,11,0.41771349272330405,937.1018195181874
WAS,162,9,0.4987419038437255,1007.8332906045771
MIL,162,11,0.5012580961562745,992.6672481219308
MIA,163,10,0.5546589857163069,1014.237258631046
MIN,163,11,0.4453410142836931,993.8530024821214
TOR,164,12,0.4120508182864409,1009.1780580849252
GSW,164,12,0.5879491817135591,1084.1192880025383
CHO,165,12,0.559383899463828,1001.5919491409242
BRK,165,12,0.440616100536172,946.0323941485705
CHI,166,11,0.5089108612266892,1029.955133642636
PHO,166,11,0.49108913877331095,1008.0477249569861
DAL,167,12,0.5022603388891149,1027.4465963399248
BOS,167,11,0.4977396611108851,1009.9482721539015
DEN,168,12,0.45108354739354295,1000.9546037125017
SAS,168,11,0.548916452606457,1049.4889815875704
PHI,169,12,0.376748627914166,916.7250916829108
IND,169,12,0.623251372085834,1016.2256733553736
MIN,170,12,0.5011940211664586,985.8338981434581
ORL,170,12,0.4988059788335414,1001.0424143574172
NOP,171,12,0.4051644807650882,930.619187825946
OKC,171,12,0.5948355192349117,1010.2906624564532
HOU,172,12,0.5111722799939762,985.1915800109009
POR,172,13,0.4888277200060239,961.7845052831616
SAC,173,12,0.4553966973830927,975.4105727739651
ATL,173,14,0.5446033026169074,1021.059424680895
TOR,174,13,0.5119151888376916,1000.9874150635221
UTA,174,11,0.48808481116230845,1009.0876120740047
LAC,175,11,0.39932965351296873,1006.8081610780099
GSW,175,13,0.6006703464870312,1090.5085624587457
MIL,176,12,0.4416630471618865,985.6006393673406
CLE,176,12,0.5583369528381135,1040.4559799137883
MIA,177,11,0.5556446448423266,1021.3469443135688
SAC,177,13,0.4443553551576735,968.3008870914423
BRK,178,13,0.40904145342766035,939.4877308937279
BOS,178,12,0.5909585465723397,1016.4929354087441
CHI,179,12,0.41372837264848555,1023.3354796802602
GSW,179,14,0.5862716273515144,1097.1282164211216
MIN,180,13,0.47271987990013187,978.270380065056
DET,180,12,0.5272801200998681,1012.3724285891667
HOU,181,13,0.47446134151222624,977.6001985467053
MEM,181,13,0.5255386584877738,1010.5444957426845
LAC,182,12,0.564433968602178,997.777217580375
POR,182,14,0.4355660313978221,970.8154487807965
OKC,183,13,0.5129027612748864,1002.084218276055
NYK,183,13,0.4870972387251136,1009.5293588306359
CHO,184,13,0.6197607607404969,1007.6757769690762
PHI,184,13,0.3802392392595031,910.6412638547588
DEN,185,13,0.48979359594009075,993.1179061774602
PHO,185,12,0.5102064040599091,1015.8844224920276
NOP,186,13,0.3353090531471652,941.2542429755914
SAS,186,12,0.6646909468528348,1038.853926437925
LAL,187,12,0.42678981603580146,942.9188380594046
TOR,187,14,0.5732101839641985,1007.8160521200949
UTA,188,12,0.47360386113433095,1001.5099502958554
DAL,188,13,0.5263961388656689,1035.0242581180742
ATL,189,15,0.47211507716916756,1013.5055834461882
CLE,189,13,0.5278849228308324,1048.009821148495
MEM,190,14,0.4593493766225728,1003.1949057167233
SAS,190,13,0.5406506233774271,1046.2035164638862
MIL,191,13,0.45604082431410536,978.3039861783149
IND,191,13,0.5439591756858946,1023.5223265443993
NYK,192,14,0.5458208342913691,1016.796225481974
HOU,192,14,0.45417916570863087,970.3333318953672
MIA,193,12,0.6541367866729768,1026.8807557268012
PHI,193,14,0.3458632133270232,905.1074524415264
SAC,194,14,0.45302014435228766,977.0525647818057
ORL,194,13,0.5469798556477123,992.2907366670538
WAS,195,10,0.4934680269733126,1015.9378021730041
DET,195,13,0.5065319730266874,1004.2679170207397
BOS,196,13,0.6090397371171794,1006.7482996148692
BRK,196,14,0.3909602628828206,949.2323666876027
DAL,197,14,0.5472630008499088,1026.2680501044756
OKC,197,14,0.4527369991500913,1010.8404262896536
GSW,198,15,0.6453660340369535,1102.8023598765303
DEN,198,14,0.3546339659630465,987.4437627220515
NOP,199,14,0.39422045556669416,950.9467156865243
PHO,199,13,0.6057795444333057,1006.1919497810948
POR,200,15,0.5400603978487143,978.1744824152171
LAL,200,13,0.4599396021512857,935.559804424984
LAC,201,13,0.485556974891441,990.008305982112
TOR,201,15,0.514443025108559,1015.5849637183579
MIL,202,14,0.4627043013159638,986.9007173572594
DET,202,14,0.5372956986840363,995.6711858417951
MIA,203,13,0.5145087313928483,1034.6486160245156
NYK,203,15,0.4854912686071517,1009.0283651842597
UTA,204,13,0.4865755927630924,993.7247408116459
OKC,204,15,0.5134244072369076,1018.6256357738631
ORL,205,14,0.420494236999661,985.5628288750593
CLE,205,14,0.579505763000339,1054.7377289404894
MIN,206,14,0.6037607144879101,984.6102086332494
PHI,206,15,0.3962392855120898,898.767623873333
SAS,207,14,0.5573280607935446,1053.2862674911894
PHO,207,14,0.4426719392064554,999.1091987537915
SAC,208,15,0.45604342583193125,969.7558699684948
CHO,208,14,0.5439565741680688,1014.9724717823871
ATL,209,16,0.5097232871760159,1021.350010851372
BOS,209,14,0.4902767128239841,998.9038722096855
CHI,210,13,0.5646283265877491,1030.3014264548563
POR,210,16,0.43537167341225097,971.2085356406211
DAL,211,15,0.5331561957040006,1017.7375509732116
MEM,211,15,0.46684380429599937,1011.7254048479873
IND,212,14,0.5109132744547856,1031.3477141531228
WAS,212,11,0.4890867255452145,1008.1124145642807
LAC,213,14,0.503690607399106,997.9492562637263
DEN,213,15,0.496309392600894,979.5028124404372
GSW,214,16,0.7236671711987026,1107.2236851373511
LAL,214,14,0.27633282880129745,931.1384791641633
ATL,215,17,0.5526766259323542,1012.5071848364543
MIN,215,15,0.44732337406764583,993.4530346481671
OKC,216,16,0.5985578565031549,1025.0487100698126
BRK,216,15,0.40144214349684515,942.8092923916532
TOR,217,16,0.44389194976968227,1024.482692522043
CLE,217,15,0.5561080502303177,1045.8400001368043
DAL,218,16,0.4490190645397392,1010.5532459405757
SAS,218,15,0.5509809354602608,1060.4705725238252
HOU,219,15,0.44071225140223746,963.2819358729314
MEM,219,16,0.5592877485977625,1018.7768008704231
MIA,220,14,0.5558588861572322,1025.7548738459998
DET,220,15,0.4441411138427678,1004.5649280203108
PHO,221,15,0.5688708021405053,990.0072659195434
NOP,221,15,0.4311291978594946,960.0486485207723
NYK,222,16,0.5337183675678866,1000.4888713031735
ORL,222,15,0.46628163243211346,994.1023227561454
PHI,223,16,0.35975432965985144,893.0115545987754
BOS,223,15,0.6402456703401486,1004.6599414842431
MIL,224,15,0.5246534107510256,978.5062627852429
SAC,224,16,0.4753465892489745,978.1503245405113
LAC,225,15,0.5060792668482155,989.8519879941548
UTA,225,14,0.4939207331517845,1001.8220090812174
WAS,226,12,0.4901288668183221,1000.2703526951875
CHO,226,15,0.5098711331816779,1022.8145336514802
ATL,227,18,0.49097827648508086,1020.651532412693
MEM,227,17,0.5090217235149191,1010.6324532941844
CHI,228,14,0.4984942755161098,1022.3255180465985
IND,228,15,0.5015057244838902,1039.3236225613805
CLE,229,16,0.5330878827843637,1053.3105940122546
CHO,229,16,0.4669121172156363,1015.3439397760301
OKC,230,17,0.5294444242612206,1032.5775992816332
DET,230,16,0.4705555757387793,997.0360388084904
GSW,231,17,0.6625663820751835,1112.6226230241482
PHO,231,16,0.3374336179248165,984.6083280327464
NYK,232,17,0.4637032608619724,993.069619129382
MIA,232,15,0.5362967391380277,1033.1741260197914
ORL,233,16,0.5224294711811044,1001.7434512172478
MIL,233,16,0.4775705288188956,970.8651343241406
SAC,234,17,0.47799185953397727,970.5024547879676
MIN,234,16,0.5220081404660227,1001.1009044007108
NOP,235,16,0.45721443921838256,952.7332174932782
LAC,235,16,0.5427855607816174,997.1674190216489
PHI,236,17,0.40022952843721943,886.6078821437799
HOU,236,16,0.5997704715627806,969.685608327927
DEN,237,16,0.385542603733862,973.3341307806954
SAS,237,16,0.614457396266138,1066.6392541835671
WAS,238,13,0.4936832100320895,992.3714213346741
BOS,238,16,0.5063167899679105,1012.5588728447565
SAS,239,17,0.565797839353153,1073.5864887539167
ATL,239,19,0.43420216064684697,1013.7042978423434
BRK,240,16,0.34612943492230513,937.2712214328964
CLE,240,17,0.6538705650776948,1058.8486649710114
DAL,241,17,0.5533586569875255,1017.6995074287753
DEN,241,17,0.44664134301247455,966.1878692924959
POR,242,17,0.557411126220715,978.2899576210897
LAL,242,15,0.442588873779285,924.0570571836947
UTA,243,15,0.5701780921665128,1008.6991596065532
NOP,243,17,0.42982190783348717,945.8560669679424
GSW,244,18,0.6938348819372477,1117.5212649131522
SAC,244,18,0.3061651180627522,965.6038128989636
WAS,245,14,0.45391930054553525,985.1087125259455
TOR,245,17,0.5460806994544648,1031.7454013307715
ORL,246,17,0.48444038271622203,1009.9924050937882
BOS,246,17,0.515559617283778,1004.309918968216
DET,247,17,0.5851700821406862,987.6733174942394
BRK,247,17,0.4148299178593138,946.6339427471473
HOU,248,17,0.46639842535606496,978.22323352223
NYK,248,18,0.533601574643935,984.5319939350791
LAL,249,16,0.33994761117974254,918.6178954048188
IND,249,16,0.6600523888202574,1044.7627843402563
CHO,250,17,0.5636627322508334,1022.3253360600168
MIL,250,17,0.43633726774916665,963.883738040154
LAC,251,17,0.4943395013461607,1005.2579870001103
MIN,251,17,0.5056604986538393,993.0103364222493
MEM,252,18,0.6712717932095963,1015.8921046028308
PHI,252,18,0.3287282067904037,881.3482308351334
PHO,253,17,0.4325774679250449,993.6870885459457
TOR,253,18,0.5674225320749551,1022.6666408175722
BOS,254,18,0.45855637014421124,1012.9730170459087
MIA,254,16,0.5414436298557888,1024.5110279420987
SAC,255,19,0.42558512576856694,974.7944508866665
DAL,255,18,0.574414874231433,1008.5088694410724
DEN,256,18,0.5033158628096215,958.1348154875419
MIL,256,18,0.4966841371903785,971.9367918451079
GSW,257,19,0.6516796248378721,1123.0943909157463
UTA,257,16,0.348320375162128,1003.1260336039592
HOU,258,18,0.48640358872367123,970.4407761026513
DET,258,18,0.5135964112763287,995.4557749138181
OKC,259,18,0.5271341797097712,1024.1434524062768
ATL,259,20,0.4728658202902289,1022.1384447176997
POR,260,18,0.4612676409462182,970.9096753659502
LAC,260,18,0.5387323590537818,1012.6382692552498
CHI,261,15,0.42676019946607757,1031.4973548551413
SAS,261,18,0.5732398005339223,1064.4146519453739
POR,262,19,0.44610065812222294,963.7720648359946
DAL,262,19,0.5538993418777771,1015.6464799710279
PHI,263,19,0.4465694261603027,890.2031200165686
LAL,263,17,0.5534305738396973,909.7630062233836
MEM,264,19,0.5994466084658374,1022.3009588673774
NOP,264,18,0.40055339153416253,939.4472127033958
MIN,265,18,0.47558028251740353,985.4010519019708
ORL,265,18,0.5244197174825964,1017.6016896140667
PHO,266,18,0.5673039430249615,984.6102254575463
BRK,266,18,0.4326960569750385,955.7108058355467
CLE,267,18,0.6045550839145516,1049.1757836283787
WAS,267,15,0.3954449160854483,994.7815938685784
DEN,268,19,0.3959644250039437,951.7993846874788
CHI,268,16,0.6040355749960563,1037.8327856552044
CHO,269,18,0.35891572547081513,1016.5826844524837
GSW,269,20,0.6410842745291849,1128.8370425232793
IND,270,17,0.5460995970027337,1052.0251907882125
LAC,270,19,0.4539004029972663,1005.3758628072936
WAS,271,16,0.6199665692113421,984.8621287611969
LAL,271,18,0.3800334307886579,919.6824713307651
SAS,272,19,0.630029962522887,1070.3341725450077
MIL,272,19,0.36997003747711305,966.0172712454741
HOU,273,19,0.5444853834092129,977.7290099681039
NOP,273,19,0.455514616590787,932.1589788379432
PHI,274,20,0.3674898317233211,884.3232827089955
NYK,274,19,0.6325101682766788,990.4118312426522
DET,275,19,0.5156029326100251,1003.2061279920578
PHO,275,19,0.4843970673899748,976.8598723793067
TOR,276,19,0.5007601347054765,1030.6544786622846
ATL,276,21,0.49923986529452336,1014.1506068729873
BOS,277,19,0.5547232874254721,1020.0974444471011
SAC,277,20,0.44527671257452794,967.6700234854741
TOR,278,20,0.6115723664778728,1020.8693207986387
DEN,278,20,0.38842763352212717,961.5845425511247
IND,279,18,0.6243435691644971,1042.0356936815806
POR,279,20,0.375656430835503,973.7615619426265
MIA,280,17,0.5005289835209702,1032.5025642057633
OKC,280,19,0.4994710164790298,1016.1519161426123
ORL,281,19,0.5208200976900489,1025.2685680510258
UTA,281,17,0.4791799023099511,995.459155167
SAS,282,20,0.5686882887583146,1077.2351599248748
MEM,282,20,0.43131171124168544,1015.3999714875105
BRK,283,19,0.4502266054994099,948.5071801475561
NYK,283,20,0.5497733945005902,997.6154569306427
NOP,284,20,0.3376905666431494,942.7559297716529
CLE,284,19,0.6623094333568507,1038.578832694669
DAL,285,20,0.5543520102971182,1006.7768478062741
HOU,285,20,0.44564798970288183,986.5986421328578
ATL,286,22,0.6326964858570737,1020.0274630992741
